,BTC,ETH,USDT,USDC,BNB,XRP,BUSD,DOGE,ADA,MATIC,timestamp,ValueCategory
1004,17154.25,1283.45,1.02,1.0,266.56,0.3442,1.0,0.0727,0.2951,0.8185,2023-01-08 12:30:04.484692,Price in $
1005,7570.0,2500.0,11050.0,1350.0,278.0,426.0,2130.0,167.0,236.0,136.0,2023-01-08 12:30:04.490960,24h Volume in M$
1006,0.3,0.19,0.18,-0.0,0.61,-0.51,0.23,-0.06,5.83,0.32,2023-01-08 12:30:04.496389,24h Change in %
1007,327170.0,154790.0,66470.0,43890.0,41910.0,17200.0,16430.0,9540.0,10000.0,7030.0,2023-01-08 12:30:04.502142,Market Cap in M$
1008,17153.74,1283.61,1.02,1.0,266.53,0.3438,1.0,0.07261,0.294,0.8174,2023-01-08 13:00:05.929374,Price in $
1009,7600.0,2490.0,11070.0,1350.0,276.0,430.0,2140.0,167.0,251.0,137.0,2023-01-08 13:00:05.937034,24h Volume in M$
1010,0.3,-0.2,-0.11,0.0,0.31,-1.16,0.24,-0.64,5.15,-0.28,2023-01-08 13:00:05.943589,24h Change in %
1011,327210.0,154470.0,66280.0,43890.0,41800.0,17150.0,16430.0,9500.0,9940.0,7000.0,2023-01-08 13:00:05.950021,Market Cap in M$
1012,17163.07,1284.91,1.02,1.0,266.86,0.3444,1.0,0.07264,0.2942,0.8177,2023-01-08 13:30:03.485249,Price in $
1013,7550.0,2450.0,11010.0,1350.0,275.0,429.0,2140.0,164.0,257.0,134.0,2023-01-08 13:30:03.491699,24h Volume in M$
1014,0.3,-0.19,-0.07,-0.0,0.14,-1.1,0.24,-0.56,5.41,-0.39,2023-01-08 13:30:03.497255,24h Change in %
1015,327320.0,154590.0,66280.0,43890.0,41850.0,17170.0,16430.0,9510.0,9950.0,7000.0,2023-01-08 13:30:03.503150,Market Cap in M$
1016,17161.19,1284.61,1.02,1.0,267.0,0.3441,1.0,0.0726,0.2942,0.8175,2023-01-08 14:00:06.757838,Price in $
1017,7560.0,2440.0,10990.0,1340.0,279.0,428.0,2150.0,161.0,262.0,136.0,2023-01-08 14:00:06.764540,24h Volume in M$
1018,0.19,-0.1,0.01,0.0,0.36,-1.26,0.18,-0.67,5.42,-0.26,2023-01-08 14:00:06.770395,24h Change in %
1019,327310.0,154550.0,66270.0,43890.0,41870.0,17150.0,16430.0,9500.0,9940.0,7000.0,2023-01-08 14:00:06.776553,Market Cap in M$
1020,17167.56,1285.51,1.02,1.0,267.71,0.3449,1.0,0.07282,0.2935,0.819,2023-01-08 14:30:04.479185,Price in $
1021,7490.0,2410.0,10940.0,1360.0,278.0,427.0,2140.0,159.0,265.0,128.0,2023-01-08 14:30:04.485748,24h Volume in M$
1022,0.3,0.27,0.31,0.01,1.14,-0.73,0.2,0.17,5.51,0.2,2023-01-08 14:30:04.491599,24h Change in %
1023,327350.0,155000.0,66460.0,43920.0,42090.0,17230.0,16430.0,9540.0,9940.0,7030.0,2023-01-08 14:30:04.497538,Market Cap in M$
1024,17182.51,1287.6,1.02,1.0,268.66,0.346,1.0,0.07326,0.294,0.8225,2023-01-08 15:00:07.191196,Price in $
1025,7510.0,2410.0,11020.0,1350.0,282.0,420.0,2160.0,162.0,272.0,129.0,2023-01-08 15:00:07.197600,24h Volume in M$
1026,0.25,0.09,0.0,-0.01,1.17,-1.02,0.15,0.26,5.22,0.13,2023-01-08 15:00:07.203327,24h Change in %
1027,327550.0,154910.0,66270.0,43920.0,42150.0,17240.0,16420.0,9590.0,9940.0,7050.0,2023-01-08 15:00:07.209456,Market Cap in M$
1028,17179.4,1288.31,1.02,1.0,268.42,0.3456,1.0,0.07321,0.2942,0.8258,2023-01-08 15:30:05.493967,Price in $
1029,7530.0,2430.0,11100.0,1350.0,291.0,420.0,2180.0,165.0,275.0,132.0,2023-01-08 15:30:05.500798,24h Volume in M$
1030,0.2,-0.11,-0.16,0.01,0.7,-1.15,0.16,-0.32,4.87,0.25,2023-01-08 15:30:05.506479,24h Change in %
1031,327470.0,154880.0,66270.0,43920.0,42070.0,17230.0,16420.0,9560.0,9940.0,7060.0,2023-01-08 15:30:05.512566,Market Cap in M$
1032,17221.67,1295.69,1.02,1.0,272.64,0.348,1.0,0.07353,0.2942,0.8292,2023-01-08 16:00:06.356977,Price in $
1033,7710.0,2510.0,11320.0,1360.0,319.0,421.0,2250.0,171.0,281.0,141.0,2023-01-08 16:00:06.363690,24h Volume in M$
1034,0.45,0.94,0.27,-0.01,2.74,-0.25,0.13,0.71,5.01,1.1,2023-01-08 16:00:06.369615,24h Change in %
1035,328250.0,156220.0,66440.0,43920.0,42890.0,17380.0,16410.0,9650.0,9970.0,7120.0,2023-01-08 16:00:06.375929,Market Cap in M$
1036,17185.96,1289.76,1.02,1.0,270.29,0.346,1.0,0.07311,0.2939,0.826,2023-01-08 16:30:04.485709,Price in $
1037,8050.0,2700.0,11740.0,1440.0,342.0,429.0,2360.0,175.0,287.0,147.0,2023-01-08 16:30:04.492285,24h Volume in M$
1038,0.29,0.71,0.3,-0.01,1.74,-0.75,0.15,0.01,4.78,0.71,2023-01-08 16:30:04.497692,24h Change in %
1039,327670.0,155700.0,66450.0,43920.0,42520.0,17290.0,16420.0,9590.0,9960.0,7090.0,2023-01-08 16:30:04.503606,Market Cap in M$
1040,17167.51,1285.58,1.02,1.0,270.12,0.3452,1.0,0.07286,0.2934,0.8222,2023-01-08 17:00:07.532032,Price in $
1041,8280.0,2800.0,12000.0,1470.0,351.0,433.0,2430.0,176.0,291.0,150.0,2023-01-08 17:00:07.538696,24h Volume in M$
1042,0.2,-0.03,-0.2,-0.01,1.72,-0.95,0.1,-0.38,4.57,0.12,2023-01-08 17:00:07.544586,24h Change in %
1043,327200.0,154740.0,66260.0,43920.0,42520.0,17240.0,16420.0,9530.0,9910.0,7040.0,2023-01-08 17:00:07.550702,Market Cap in M$
1044,17171.21,1288.2,1.02,1.0,271.02,0.3447,1.0,0.0731,0.2974,0.8246,2023-01-08 17:30:03.509171,Price in $
1045,8340.0,2850.0,12150.0,1550.0,356.0,435.0,2470.0,177.0,308.0,150.0,2023-01-08 17:30:03.515847,24h Volume in M$
1046,0.2,0.32,0.01,-0.01,1.78,-0.88,0.33,0.01,5.91,0.45,2023-01-08 17:30:03.521392,24h Change in %
1047,327260.0,154950.0,66260.0,43920.0,42480.0,17180.0,16420.0,9550.0,10030.0,7050.0,2023-01-08 17:30:03.527296,Market Cap in M$
1048,17169.38,1285.99,1.02,1.0,267.6,0.3449,1.0,0.07278,0.2929,0.8199,2023-01-08 18:00:04.480000,Price in $
1049,7480.0,2410.0,10920.0,1360.0,277.0,427.0,2130.0,158.0,264.0,128.0,2023-01-08 18:00:04.493853,24h Volume in M$
1050,0.33,0.11,0.02,0.0,0.84,-0.91,0.21,-0.06,5.18,0.07,2023-01-08 18:00:04.502214,24h Change in %
1051,327410.0,154720.0,66280.0,43930.0,41960.0,17200.0,16430.0,9520.0,9910.0,7020.0,2023-01-08 18:00:04.508626,Market Cap in M$
1052,17161.82,1286.5,1.02,1.0,270.84,0.3443,1.0,0.07301,0.296,0.8227,2023-01-08 18:30:03.748762,Price in $
1053,8360.0,2870.0,12200.0,1550.0,357.0,435.0,2470.0,178.0,322.0,151.0,2023-01-08 18:30:03.755303,24h Volume in M$
1054,0.13,0.47,0.31,0.01,1.94,-0.75,0.12,0.11,5.86,0.44,2023-01-08 18:30:03.760897,24h Change in %
1055,327150.0,155280.0,66460.0,43920.0,42590.0,17220.0,16420.0,9570.0,10030.0,7060.0,2023-01-08 18:30:03.766757,Market Cap in M$
1056,17158.96,1287.0,1.02,1.0,270.88,0.3448,1.0,0.07293,0.2952,0.824,2023-01-08 19:00:06.899158,Price in $
1057,8440.0,2880.0,12420.0,1570.0,365.0,436.0,2520.0,180.0,336.0,152.0,2023-01-08 19:00:06.905795,24h Volume in M$
1058,0.02,0.09,-0.01,0.0,1.57,-1.61,0.09,-0.3,4.68,0.2,2023-01-08 19:00:06.911663,24h Change in %
1059,326960.0,154800.0,66250.0,43930.0,42470.0,17180.0,16410.0,9530.0,9970.0,7050.0,2023-01-08 19:00:06.917754,Market Cap in M$
1060,17168.56,1287.32,1.02,1.0,270.62,0.345,1.0,0.07304,0.2959,0.8238,2023-01-08 19:30:05.378534,Price in $
1061,8290.0,2810.0,12040.0,1520.0,354.0,432.0,2450.0,176.0,292.0,149.0,2023-01-08 19:30:05.385033,24h Volume in M$
1062,0.18,0.25,0.01,-0.01,1.7,-0.81,0.38,0.04,5.73,0.46,2023-01-08 19:30:05.390525,24h Change in %
1063,327210.0,154830.0,66260.0,43920.0,42430.0,17200.0,16420.0,9550.0,10010.0,7050.0,2023-01-08 19:30:05.396348,Market Cap in M$
1064,17163.88,1287.21,1.02,1.0,273.26,0.3453,1.0,0.07298,0.2966,0.8261,2023-01-08 20:00:04.627769,Price in $
1065,8470.0,2870.0,12510.0,1580.0,379.0,435.0,2550.0,183.0,340.0,153.0,2023-01-08 20:00:04.634629,24h Volume in M$
1066,0.01,0.02,-0.0,-0.02,2.19,-1.27,0.09,-0.32,4.52,0.38,2023-01-08 20:00:04.640978,24h Change in %
1067,327000.0,154820.0,66260.0,43920.0,42770.0,17200.0,16410.0,9540.0,10010.0,7070.0,2023-01-08 20:00:04.656110,Market Cap in M$
1068,17189.44,1290.87,1.02,1.0,274.56,0.3463,1.0,0.07351,0.2982,0.8315,2023-01-08 20:30:02.966728,Price in $
1069,8560.0,2900.0,12810.0,1590.0,397.0,442.0,2640.0,190.0,350.0,157.0,2023-01-08 20:30:02.973230,24h Volume in M$
1070,-0.19,0.35,-0.01,-0.02,2.81,-1.08,0.24,0.23,4.95,1.15,2023-01-08 20:30:02.978884,24h Change in %
1071,327440.0,155260.0,66260.0,43940.0,43040.0,17250.0,16350.0,9590.0,10060.0,7110.0,2023-01-08 20:30:02.984839,Market Cap in M$
1072,17199.73,1292.84,1.02,1.0,275.61,0.3461,1.0,0.07397,0.2991,0.8368,2023-01-08 21:00:05.411979,Price in $
1073,8720.0,2960.0,13140.0,1610.0,418.0,447.0,2730.0,197.0,356.0,171.0,2023-01-08 21:00:05.419078,24h Volume in M$
1074,0.11,0.57,-0.01,-0.02,3.29,-0.86,0.23,1.14,5.69,1.76,2023-01-08 21:00:05.424975,24h Change in %
1075,327570.0,155540.0,66260.0,43930.0,43220.0,17260.0,16340.0,9670.0,10100.0,7160.0,2023-01-08 21:00:05.431250,Market Cap in M$
1076,17197.32,1292.37,1.02,1.0,275.28,0.3463,1.0,0.07355,0.2977,0.8359,2023-01-08 21:30:03.101129,Price in $
1077,8770.0,2960.0,13340.0,1630.0,427.0,452.0,2780.0,208.0,364.0,177.0,2023-01-08 21:30:03.108402,24h Volume in M$
1078,0.04,0.53,0.01,-0.02,3.11,-0.74,0.25,0.09,5.4,1.62,2023-01-08 21:30:03.114422,24h Change in %
1079,327530.0,155440.0,66270.0,43940.0,43150.0,17260.0,16350.0,9600.0,10060.0,7150.0,2023-01-08 21:30:03.120760,Market Cap in M$
1080,17161.81,1286.83,1.02,1.0,269.99,0.3451,1.0,0.07292,0.2929,0.8237,2023-01-08 22:00:05.495750,Price in $
1081,8070.0,2700.0,11770.0,1440.0,343.0,429.0,2370.0,175.0,288.0,147.0,2023-01-08 22:00:05.502522,24h Volume in M$
1082,0.16,0.27,0.09,-0.01,1.35,-1.12,0.11,-0.31,4.41,0.36,2023-01-08 22:00:05.508363,24h Change in %
1083,327180.0,155290.0,66460.0,43920.0,42410.0,17240.0,16420.0,9560.0,9940.0,7070.0,2023-01-08 22:00:05.514543,Market Cap in M$
1084,17196.49,1291.67,1.02,1.0,275.56,0.3463,1.0,0.07394,0.2971,0.8359,2023-01-08 22:30:04.820348,Price in $
1085,8870.0,2950.0,13550.0,1640.0,436.0,460.0,2810.0,217.0,368.0,181.0,2023-01-08 22:30:04.826917,24h Volume in M$
1086,0.03,0.53,-0.01,-0.0,3.45,-0.6,0.22,1.13,5.29,1.64,2023-01-08 22:30:04.832447,24h Change in %
1087,327510.0,155420.0,66260.0,43940.0,43210.0,17250.0,16340.0,9670.0,10050.0,7150.0,2023-01-08 22:30:04.838343,Market Cap in M$
1088,17198.86,1291.25,1.02,1.0,277.37,0.3471,1.0,0.07398,0.2965,0.8367,2023-01-08 23:00:06.436615,Price in $
1089,8920.0,2970.0,13670.0,1650.0,442.0,465.0,2830.0,222.0,369.0,182.0,2023-01-08 23:00:06.442960,24h Volume in M$
1090,0.09,0.57,0.01,-0.0,4.26,-0.38,0.23,1.35,4.74,1.71,2023-01-08 23:00:06.448512,24h Change in %
1091,327640.0,155430.0,66270.0,43940.0,43530.0,17320.0,16340.0,9680.0,10030.0,7170.0,2023-01-08 23:00:06.454403,Market Cap in M$
1092,17277.82,1306.63,1.02,1.0,278.87,0.3486,1.0,0.07438,0.3003,0.8576,2023-01-08 23:30:03.047967,Price in $
1093,9450.0,3340.0,14420.0,1770.0,477.0,496.0,2980.0,236.0,383.0,207.0,2023-01-08 23:30:03.054713,24h Volume in M$
1094,0.42,1.78,0.21,-0.0,4.81,0.22,0.18,1.76,6.32,4.41,2023-01-08 23:30:03.060632,24h Change in %
1095,328690.0,157340.0,66420.0,43940.0,43780.0,17400.0,16340.0,9730.0,10150.0,7350.0,2023-01-08 23:30:03.067055,Market Cap in M$
1096,17198.77,1292.11,1.02,1.0,275.59,0.3466,1.0,0.07382,0.2984,0.8373,2023-01-09 00:00:06.436567,Price in $
1097,8690.0,2940.0,13060.0,1610.0,407.0,446.0,2710.0,193.0,353.0,164.0,2023-01-09 00:00:06.443584,24h Volume in M$
1098,0.15,0.74,0.28,-0.02,3.56,-0.51,0.27,1.02,5.92,2.11,2023-01-09 00:00:06.449392,24h Change in %
1099,327600.0,155750.0,66450.0,43930.0,43320.0,17320.0,16350.0,9650.0,10110.0,7180.0,2023-01-09 00:00:06.455503,Market Cap in M$
1100,17350.91,1308.43,1.02,1.0,279.96,0.3491,1.0,0.07422,0.3045,0.8541,2023-01-09 00:30:04.259591,Price in $
1101,10410.0,3680.0,15700.0,1850.0,520.0,536.0,3280.0,259.0,431.0,231.0,2023-01-09 00:30:04.266287,24h Volume in M$
1102,0.82,1.55,-0.2,0.0,4.6,-0.02,-0.21,1.29,6.91,3.74,2023-01-09 00:30:04.271856,24h Change in %
1103,330030.0,157610.0,66360.0,43940.0,43930.0,17410.0,16329.0,9720.0,10270.0,7330.0,2023-01-09 00:30:04.277708,Market Cap in M$
1104,17401.63,1315.81,1.02,1.0,283.22,0.3513,1.0,0.07553,0.3278,0.8607,2023-01-09 01:00:06.962378,Price in $
1105,10730.0,3800.0,16129.0,1880.0,533.0,517.0,3360.0,265.0,439.0,232.0,2023-01-09 01:00:06.969514,24h Volume in M$
1106,1.21,2.28,-0.23,0.0,6.2,1.31,-0.21,3.95,11.95,5.01,2023-01-09 01:00:06.975420,24h Change in %
1107,330880.0,158380.0,66340.0,43940.0,44430.0,17490.0,16320.0,9910.0,10700.0,7370.0,2023-01-09 01:00:06.981677,Market Cap in M$
1108,17392.88,1312.95,1.02,1.0,282.59,0.3539,1.0,0.07539,0.3266,0.8599,2023-01-09 01:30:03.541086,Price in $
1109,10950.0,3890.0,16770.0,1960.0,571.0,538.0,3530.0,282.0,535.0,239.0,2023-01-09 01:30:03.547515,24h Volume in M$
1110,1.13,2.49,0.12,0.01,6.22,2.47,-0.19,3.78,15.03,5.2,2023-01-09 01:30:03.553043,24h Change in %
1111,330930.0,158150.0,66350.0,43940.0,44340.0,17650.0,16329.0,9870.0,11000.0,7360.0,2023-01-09 01:30:03.558937,Market Cap in M$
1112,17412.18,1315.89,1.02,1.0,284.46,0.3549,1.0,0.07584,0.3468,0.8689,2023-01-09 02:00:06.369453,Price in $
1113,11300.0,4090.0,17490.0,2029.0,605.0,579.0,3710.0,297.0,607.0,262.0,2023-01-09 02:00:06.377702,24h Volume in M$
1114,1.32,2.68,0.11,0.02,7.19,3.05,-0.15,4.38,23.67,6.54,2023-01-09 02:00:06.383823,24h Change in %
1115,331450.0,158570.0,66350.0,43940.0,44690.0,17740.0,16329.0,9940.0,11790.0,7460.0,2023-01-09 02:00:06.390694,Market Cap in M$
1116,17437.79,1321.98,1.02,1.0,285.28,0.3555,1.0,0.07612,0.342,0.8761,2023-01-09 02:30:03.999487,Price in $
1117,11560.0,4250.0,18070.0,2090.0,625.0,628.0,3860.0,316.0,722.0,279.0,2023-01-09 02:30:04.005880,24h Volume in M$
1118,1.47,3.27,0.12,0.01,7.33,3.08,-0.16,4.89,21.72,7.22,2023-01-09 02:30:04.011415,24h Change in %
1119,331930.0,159360.0,66350.0,43970.0,44800.0,17740.0,16329.0,9980.0,11550.0,7510.0,2023-01-09 02:30:04.017236,Market Cap in M$
1120,17193.6,1291.83,1.02,1.0,275.61,0.3465,1.0,0.07397,0.2972,0.8356,2023-01-09 03:00:05.849982,Price in $
1121,8860.0,2960.0,13540.0,1640.0,436.0,460.0,2810.0,216.0,368.0,181.0,2023-01-09 03:00:05.857101,24h Volume in M$
1122,0.02,0.55,-0.03,-0.01,3.46,-0.58,0.24,1.17,5.28,1.65,2023-01-09 03:00:05.863041,24h Change in %
1123,327490.0,155430.0,66260.0,43940.0,43210.0,17260.0,16340.0,9680.0,10050.0,7150.0,2023-01-09 03:00:05.869477,Market Cap in M$
1124,17423.27,1329.96,1.02,1.0,284.55,0.3559,1.0,0.07591,0.3363,0.8723,2023-01-09 03:30:03.519742,Price in $
1125,12230.0,4780.0,19340.0,2260.0,661.0,683.0,4160.0,347.0,779.0,307.0,2023-01-09 03:30:03.526158,24h Volume in M$
1126,1.35,3.69,-0.0,-0.02,6.99,2.85,-0.19,4.43,19.52,6.49,2023-01-09 03:30:03.531751,24h Change in %
1127,331650.0,160030.0,66270.0,43970.0,44610.0,17750.0,16329.0,9930.0,11360.0,7470.0,2023-01-09 03:30:03.537632,Market Cap in M$
1128,17429.44,1332.64,1.02,1.0,284.26,0.3564,1.0,0.07593,0.3364,0.8739,2023-01-09 04:00:07.716849,Price in $
1129,12390.0,4930.0,19680.0,2320.0,669.0,694.0,4230.0,354.0,790.0,311.0,2023-01-09 04:00:07.723358,24h Volume in M$
1130,1.35,3.52,-0.31,-0.0,6.53,2.68,-0.17,3.97,19.04,6.41,2023-01-09 04:00:07.728964,24h Change in %
1131,331720.0,160340.0,66270.0,43970.0,44590.0,17770.0,16329.0,9940.0,11370.0,7490.0,2023-01-09 04:00:07.734989,Market Cap in M$
1132,17459.46,1334.49,1.02,1.0,284.89,0.3591,1.0,0.07653,0.3376,0.8801,2023-01-09 04:30:03.620502,Price in $
1133,12530.0,5030.0,19960.0,2330.0,678.0,713.0,4300.0,369.0,807.0,317.0,2023-01-09 04:30:03.627201,24h Volume in M$
1134,1.46,4.01,0.01,0.01,7.02,3.78,-0.27,5.11,19.95,7.59,2023-01-09 04:30:03.632835,24h Change in %
1135,332220.0,160710.0,66270.0,43990.0,44680.0,17900.0,16320.0,10020.0,11420.0,7540.0,2023-01-09 04:30:03.638738,Market Cap in M$
1136,17458.61,1333.14,1.02,1.0,284.43,0.3569,1.0,0.07627,0.3365,0.8779,2023-01-09 05:00:05.136794,Price in $
1137,12810.0,5170.0,20390.0,2380.0,686.0,736.0,4390.0,375.0,814.0,325.0,2023-01-09 05:00:05.149984,24h Volume in M$
1138,1.52,3.86,0.01,0.01,6.82,3.48,-0.2,4.81,19.62,7.44,2023-01-09 05:00:05.163469,24h Change in %
1139,332240.0,160430.0,66280.0,43990.0,44610.0,17790.0,16329.0,9980.0,11380.0,7520.0,2023-01-09 05:00:05.175080,Market Cap in M$
1140,17436.25,1330.28,1.02,1.0,283.84,0.3567,1.0,0.07621,0.3363,0.8732,2023-01-09 06:00:04.806019,Price in $
1141,13150.0,5290.0,20960.0,2410.0,695.0,767.0,4540.0,386.0,829.0,332.0,2023-01-09 06:00:04.813171,24h Volume in M$
1142,1.35,3.64,0.09,0.02,6.57,3.32,-0.22,4.67,19.54,6.73,2023-01-09 06:00:04.819136,24h Change in %
1143,331860.0,160230.0,66320.0,43990.0,44540.0,17800.0,16329.0,9990.0,11380.0,7490.0,2023-01-09 06:00:04.825388,Market Cap in M$
1144,17435.05,1333.42,1.02,1.0,284.95,0.3574,1.0,0.07627,0.3376,0.8768,2023-01-09 06:30:04.890477,Price in $
1145,12410.0,4950.0,19720.0,2330.0,671.0,696.0,4240.0,354.0,791.0,312.0,2023-01-09 06:30:04.897329,24h Volume in M$
1146,1.33,3.48,0.01,0.0,6.73,2.94,-0.18,4.45,19.48,6.67,2023-01-09 06:30:04.902993,24h Change in %
1147,331780.0,160410.0,66280.0,43970.0,44690.0,17810.0,16329.0,9980.0,11420.0,7500.0,2023-01-09 06:30:04.908967,Market Cap in M$
1148,17423.91,1331.23,1.02,1.0,283.66,0.3535,1.0,0.0757,0.333,0.8713,2023-01-09 07:00:05.987923,Price in $
1149,13330.0,5400.0,21490.0,2450.0,704.0,802.0,4700.0,398.0,846.0,340.0,2023-01-09 07:00:05.994878,24h Volume in M$
1150,1.26,3.63,0.09,0.01,6.55,2.43,-0.17,3.9,17.88,6.52,2023-01-09 07:00:06.000742,24h Change in %
1151,331550.0,160300.0,66330.0,44000.0,44490.0,17640.0,16329.0,9910.0,11270.0,7460.0,2023-01-09 07:00:06.007096,Market Cap in M$
1152,17434.35,1333.57,1.02,1.0,283.58,0.3543,1.0,0.07602,0.3334,0.8722,2023-01-09 07:30:03.518280,Price in $
1153,13400.0,5430.0,21680.0,2460.0,707.0,826.0,4740.0,407.0,855.0,345.0,2023-01-09 07:30:03.525013,24h Volume in M$
1154,1.3,3.77,-0.3,0.01,6.64,2.65,-0.21,4.38,17.72,6.55,2023-01-09 07:30:03.530719,24h Change in %
1155,331850.0,160460.0,66280.0,44000.0,44520.0,17670.0,16340.0,9950.0,11260.0,7460.0,2023-01-09 07:30:03.536904,Market Cap in M$
1156,17432.51,1334.38,1.02,1.0,283.48,0.3537,1.0,0.07588,0.3327,0.8745,2023-01-09 08:00:04.809174,Price in $
1157,13580.0,5560.0,22060.0,2510.0,717.0,846.0,4840.0,409.0,866.0,352.0,2023-01-09 08:00:04.822113,24h Volume in M$
1158,1.27,3.62,-0.33,0.03,6.23,2.21,-0.21,4.04,17.41,6.57,2023-01-09 08:00:04.836754,24h Change in %
1159,331730.0,160580.0,66280.0,44000.0,44460.0,17630.0,16329.0,9940.0,11250.0,7490.0,2023-01-09 08:00:04.847651,Market Cap in M$
1160,17438.24,1331.4,1.02,1.0,282.75,0.3543,1.0,0.07587,0.3302,0.8729,2023-01-09 08:30:04.388938,Price in $
1161,13650.0,5630.0,22280.0,2550.0,723.0,867.0,4890.0,413.0,874.0,355.0,2023-01-09 08:30:04.395408,24h Volume in M$
1162,1.28,3.67,0.0,0.01,6.31,2.72,-0.28,4.34,16.91,6.65,2023-01-09 08:30:04.401104,24h Change in %
1163,331830.0,160220.0,66270.0,44000.0,44350.0,17660.0,16329.0,9930.0,11160.0,7470.0,2023-01-09 08:30:04.406996,Market Cap in M$
1164,17435.85,1333.51,1.02,1.0,282.64,0.3546,1.0,0.07612,0.3306,0.8733,2023-01-09 09:00:03.652314,Price in $
1165,13780.0,5680.0,22480.0,2570.0,728.0,881.0,4940.0,416.0,885.0,359.0,2023-01-09 09:00:03.659494,24h Volume in M$
1166,1.35,3.78,-0.01,0.0,6.21,2.83,-0.16,4.78,16.79,6.62,2023-01-09 09:00:03.665588,24h Change in %
1167,331850.0,160420.0,66270.0,44000.0,44310.0,17680.0,16329.0,9960.0,11190.0,7480.0,2023-01-09 09:00:03.672084,Market Cap in M$
1168,17450.11,1337.42,1.02,1.0,283.92,0.3543,1.0,0.07651,0.3336,0.8803,2023-01-09 09:30:04.102789,Price in $
1169,13920.0,5840.0,22720.0,2630.0,734.0,899.0,5010.0,421.0,887.0,362.0,2023-01-09 09:30:04.109542,24h Volume in M$
1170,1.35,3.83,0.0,0.01,6.51,2.54,-0.17,4.9,17.18,7.1,2023-01-09 09:30:04.115128,24h Change in %
1171,331970.0,160870.0,66270.0,44000.0,44510.0,17660.0,16329.0,10010.0,11270.0,7530.0,2023-01-09 09:30:04.120990,Market Cap in M$
1172,17480.37,1339.76,1.02,1.0,284.83,0.3549,1.0,0.07705,0.3346,0.88,2023-01-09 10:00:05.050072,Price in $
1173,14190.0,6110.0,23130.0,2710.0,743.0,921.0,5110.0,443.0,872.0,371.0,2023-01-09 10:00:05.057403,24h Volume in M$
1174,1.61,4.0,-0.31,0.01,6.57,2.73,-0.21,5.35,15.73,6.93,2023-01-09 10:00:05.063505,24h Change in %
1175,332570.0,161110.0,66270.0,44000.0,44630.0,17690.0,16329.0,10060.0,11300.0,7530.0,2023-01-09 10:00:05.069809,Market Cap in M$
1176,17495.49,1343.25,1.02,1.0,285.3,0.3558,1.0,0.07754,0.3349,0.8812,2023-01-09 10:30:03.128214,Price in $
1177,14400.0,6180.0,23430.0,2790.0,750.0,947.0,5190.0,453.0,870.0,377.0,2023-01-09 10:30:03.134671,24h Volume in M$
1178,1.64,4.51,-0.01,0.01,7.06,3.13,-0.29,6.34,16.02,7.44,2023-01-09 10:30:03.140169,24h Change in %
1179,332820.0,161560.0,66270.0,44000.0,44730.0,17740.0,16320.0,10140.0,11310.0,7540.0,2023-01-09 10:30:03.145927,Market Cap in M$
1180,17495.17,1345.35,1.02,1.0,284.36,0.3561,1.0,0.07799,0.3307,0.8783,2023-01-09 11:00:03.531763,Price in $
1181,14720.0,6400.0,24170.0,2940.0,764.0,975.0,5330.0,492.0,877.0,389.0,2023-01-09 11:00:03.538364,24h Volume in M$
1182,1.7,4.68,-0.01,0.0,6.66,3.25,-0.21,7.05,14.22,7.29,2023-01-09 11:00:03.544257,24h Change in %
1183,332850.0,161810.0,66270.0,44000.0,44590.0,17760.0,16329.0,10200.0,11180.0,7510.0,2023-01-09 11:00:03.550437,Market Cap in M$
1184,17499.02,1345.16,1.02,1.0,284.75,0.3556,1.0,0.07897,0.3307,0.8836,2023-01-09 11:30:04.281488,Price in $
1185,14840.0,6470.0,24600.0,3020.0,773.0,990.0,5390.0,503.0,876.0,393.0,2023-01-09 11:30:04.288255,24h Volume in M$
1186,1.67,4.74,-0.02,-0.01,6.78,3.25,-0.27,8.04,13.03,7.86,2023-01-09 11:30:04.293902,24h Change in %
1187,332970.0,161860.0,66260.0,44000.0,44640.0,17720.0,16329.0,10290.0,11180.0,7560.0,2023-01-09 11:30:04.299945,Market Cap in M$
1188,17476.76,1341.53,1.02,1.0,284.38,0.3553,1.0,0.07912,0.3289,0.8791,2023-01-09 12:00:06.974865,Price in $
1189,14970.0,6550.0,25010.0,3080.0,783.0,1010.0,5470.0,555.0,868.0,399.0,2023-01-09 12:00:06.981281,24h Volume in M$
1190,1.67,4.57,-0.01,-0.01,6.79,3.39,-0.18,8.82,12.95,7.55,2023-01-09 12:00:06.986912,24h Change in %
1191,332780.0,161490.0,66270.0,44000.0,44610.0,17720.0,16329.0,10360.0,11130.0,7530.0,2023-01-09 12:00:06.992900,Market Cap in M$
1192,17479.95,1343.79,1.02,1.0,284.37,0.3562,1.0,0.07859,0.3305,0.8818,2023-01-09 12:30:03.524339,Price in $
1193,15050.0,6630.0,25230.0,3110.0,786.0,1020.0,5530.0,574.0,863.0,404.0,2023-01-09 12:30:03.531067,24h Volume in M$
1194,1.68,4.48,-0.31,-0.0,6.31,3.24,-0.19,7.73,11.87,7.4,2023-01-09 12:30:03.536620,24h Change in %
1195,332750.0,161700.0,66270.0,44000.0,44560.0,17760.0,16340.0,10280.0,11170.0,7550.0,2023-01-09 12:30:03.542520,Market Cap in M$
