,time,crypto,pos,neg,neu,count
2614,2023-01-11 16:00:10.757609,USD Coin,34,14,52,100
2615,2023-01-11 16:00:10.790583,XRP,35,6,59,100
2616,2023-01-11 16:00:10.837902,Binance USD,20,51,29,100
2617,2023-01-11 16:00:10.879312,Cardano,41,21,38,100
2618,2023-01-11 16:00:10.922218,Dogecoin,42,11,47,100
2619,2023-01-11 16:00:10.967165,Polygon,47,10,43,100
2620,2023-01-11 16:30:08.740112,Bitcoin,62,8,30,100
2621,2023-01-11 16:30:08.779555,Ethereum,51,7,42,100
2622,2023-01-11 16:30:08.826079,Tether,56,12,32,100
2623,2023-01-11 16:30:08.870469,BNB,50,4,46,100
2624,2023-01-11 16:30:08.921552,USD Coin,34,15,51,100
2625,2023-01-11 16:30:08.958300,XRP,51,5,44,100
2626,2023-01-11 16:30:09.005477,Binance USD,19,52,29,100
2627,2023-01-11 16:30:09.049455,Cardano,29,12,59,100
2628,2023-01-11 16:30:09.093762,Dogecoin,39,3,58,100
2629,2023-01-11 16:30:09.136324,Polygon,45,5,50,100
2630,2023-01-11 17:00:12.798109,Bitcoin,48,15,37,100
2631,2023-01-11 17:00:12.839229,Ethereum,51,5,44,100
2632,2023-01-11 17:00:12.885716,Tether,54,15,30,99
2633,2023-01-11 17:00:12.932363,BNB,57,13,30,100
2634,2023-01-11 17:00:12.983208,USD Coin,32,16,52,100
2635,2023-01-11 17:00:13.017701,XRP,50,3,47,100
2636,2023-01-11 17:00:13.064124,Binance USD,18,55,27,100
2637,2023-01-11 17:00:13.104135,Cardano,43,17,40,100
2638,2023-01-11 17:00:13.145627,Dogecoin,41,10,49,100
2639,2023-01-11 17:00:13.186831,Polygon,33,16,51,100
